CUI_1,STR_1,CUI_2,STR_2,SCORE
C0221027,THYMOMA WITH IMMUNODEFICIENCY,C0221026,"AGAMMAGLOBULINEMIA, X-LINKED INFANTILE",0.4492005705833435
C0221027,THYMOMA WITH IMMUNODEFICIENCY,C0085110,"IMMUNODEFICIENCY, SEVERE COMBINED",0.44395530223846436
C0221027,THYMOMA WITH IMMUNODEFICIENCY,C1540912,HYPEREOSINOPHILIC SYNDROME,0.4402659237384796
C0221027,THYMOMA WITH IMMUNODEFICIENCY,C0221239,"GLOMERULONEPHRITIS, RAPIDLY PROGRESSIVE",0.40272045135498047
C0221030,HYPERVISCOSITY SYNDROME,C1540912,HYPEREOSINOPHILIC SYNDROME,0.5722145438194275
C0221030,HYPERVISCOSITY SYNDROME,C0015499,FACTOR V DEFICIENCY,0.5684595704078674
C0221030,HYPERVISCOSITY SYNDROME,C0004943,BEHCET SYNDROME,0.5369951128959656
C0221030,HYPERVISCOSITY SYNDROME,C3495801,"GRANULOMATOSIS, WEGENER",0.5309240221977234
C0221030,HYPERVISCOSITY SYNDROME,C0008533,FACTOR IX DEFICIENCY,0.5232770442962646
C0221030,HYPERVISCOSITY SYNDROME,C0020481,HYPERLIPOPROTEINEMIA TYPE V,0.5173032879829407
C0221030,HYPERVISCOSITY SYNDROME,C0019562,VON HIPPEL-LINDAU DISEASE,0.5128803253173828
C0221032,"LIPODYSTROPHY, GENERALIZED",C0016395,FOCAL DERMAL HYPOPLASIA SYNDROME,0.5935705304145813
C0221032,"LIPODYSTROPHY, GENERALIZED",C0000744,ABETALIPOPROTEINEMIA,0.5854034423828125
C0221032,"LIPODYSTROPHY, GENERALIZED",C0009714,CONGENITAL HEPATIC FIBROSIS,0.5846279263496399
C0221032,"LIPODYSTROPHY, GENERALIZED",C0175702,"HYPERCALCEMIA, INFANTILE IDIOPATHIC",0.5798712968826294
C0221032,"LIPODYSTROPHY, GENERALIZED",C0023817,HYPERLIPOPROTEINEMIA TYPE I,0.5691394209861755
C0221036,ACRODERMATITIS ENTEROPATHICA,C0235950,ZINC DEFICIENCY,0.7314811944961548
C0221036,ACRODERMATITIS ENTEROPATHICA,C1567741,"NEPHRITIS WITH NERVE DEAFNESS, HEREDITARY",0.5681747794151306
C0221036,ACRODERMATITIS ENTEROPATHICA,C0033847,PSEUDOXANTHOMA ELASTICUM,0.5595910549163818
C0221036,ACRODERMATITIS ENTEROPATHICA,C0016395,FOCAL DERMAL HYPOPLASIA SYNDROME,0.5582879781723022
C0221036,ACRODERMATITIS ENTEROPATHICA,C0010674,CYSTIC FIBROSIS,0.536013126373291
C0221040,"DEMENTIA, DIALYSIS",C0043121,WERNICKE ENCEPHALOPATHY SYNDROME,0.43103843927383423
C0221040,"DEMENTIA, DIALYSIS",C0006105,"BRAIN, ABSCESS",0.43043795228004456
C0221040,"DEMENTIA, DIALYSIS",C0085677,"NEUROPATHY, ALCOHOLIC",0.4291202425956726
C0221040,"DEMENTIA, DIALYSIS",C0349464,KORSAKOFF'S PSYCHOSIS,0.4231695532798767
C0221040,"DEMENTIA, DIALYSIS",C0007795,SCHILDER DISEASE,0.4185433089733124
C0221043,LIDDLE'S SYNDROME,C1384514,"ALDOSTERONISM, PRIMARY",0.6344180703163147
C0221043,LIDDLE'S SYNDROME,C0238357,"PERIODIC PARALYSIS, HYPERKALEMIC",0.6300936937332153
C0221043,LIDDLE'S SYNDROME,C0238358,"PERIODIC PARALYSIS, HYPOKALEMIC",0.5681948065757751
C0221043,LIDDLE'S SYNDROME,C0033806,PSEUDOHYPOPARATHYROIDISM,0.5652822256088257
C0221043,LIDDLE'S SYNDROME,C0021141,INAPPROPRIATE SECRETION OF ANTIDIURETIC HORMONE,0.5641545057296753
C0221046,CAROTID SINUS SYNCOPE,C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,0.49367934465408325
C0221046,CAROTID SINUS SYNCOPE,C0238051,CEREBRAL VASCULITIS,0.48057952523231506
C0221046,CAROTID SINUS SYNCOPE,C0338575,"THROMBOSIS, SUPERIOR SAGITTAL SINUS",0.467547744512558
C0221046,CAROTID SINUS SYNCOPE,C0238156,"HEMATOMA, SUBDURAL, INTRACRANIAL",0.45431530475616455
C0221046,CAROTID SINUS SYNCOPE,C0042420,"SYNCOPE, VASOVAGAL",0.449883371591568
C0221046,CAROTID SINUS SYNCOPE,C0238454,"THROMBOSIS, CAVERNOUS SINUS",0.43558618426322937
C0221052,"BERYLLIUM DISEASE, CHRONIC",C0242459,LOEFFLER SYNDROME,0.5809032320976257
C0221052,"BERYLLIUM DISEASE, CHRONIC",C0006272,OBLITERATIVE BRONCHIOLITIS,0.5593261122703552
C0221052,"BERYLLIUM DISEASE, CHRONIC",C0003949,ASBESTOSIS,0.5299455523490906
C0221052,"BERYLLIUM DISEASE, CHRONIC",C1535939,"PNEUMONIA, PNEUMOCYSTIS CARINII",0.5177086591720581
C0221052,"BERYLLIUM DISEASE, CHRONIC",C0085786,"FIBROSIS, PULMONARY, INTERSTITIAL DIFFUSE",0.5171835422515869
C0221055,PARAMYOTONIA CONGENITA,C2936781,MYOTONIA CONGENITA,0.6848828196525574
C0221055,PARAMYOTONIA CONGENITA,C0238358,"PERIODIC PARALYSIS, HYPOKALEMIC",0.5861195921897888
C0221055,PARAMYOTONIA CONGENITA,C0238357,"PERIODIC PARALYSIS, HYPERKALEMIC",0.5699774622917175
C0221055,PARAMYOTONIA CONGENITA,C0013264,"MUSCULAR DYSTROPHY, PSEUDOHYPERTROPHIC, CHILDHOOD",0.5414863228797913
C0221055,PARAMYOTONIA CONGENITA,C0007959,PERONEAL MUSCULAR ATROPHY,0.5321454405784607
C0221055,PARAMYOTONIA CONGENITA,C0238190,INCLUSION BODY MYOSITIS,0.5301375985145569
C0221058,"MIGRAINE, OPHTHALMOPLEGIC",C0221060,MOEBIUS SYNDROME,0.5736424922943115
C0221058,"MIGRAINE, OPHTHALMOPLEGIC",C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",0.5310042500495911
C0221058,"MIGRAINE, OPHTHALMOPLEGIC",C0376175,BELL'S PALSY,0.514523983001709
C0221058,"MIGRAINE, OPHTHALMOPLEGIC",C0007789,"PALSY, CEREBRAL",0.5126852989196777
C0221060,MOEBIUS SYNDROME,C0812437,OCULODENTODIGITAL DYSPLASIA SYNDROME,0.690410852432251
C0221060,MOEBIUS SYNDROME,C0376175,BELL'S PALSY,0.6537994146347046
C0221061,OPTIC ATROPHY-ATAXIA SYNDROME,C0027126,MYOTONIA ATROPHICA,0.5653099417686462
C0221061,OPTIC ATROPHY-ATAXIA SYNDROME,C1567741,"NEPHRITIS WITH NERVE DEAFNESS, HEREDITARY",0.565293550491333
C0221061,OPTIC ATROPHY-ATAXIA SYNDROME,C0205713,ROUSSY-LEVY POLYNEUROPATHY,0.5502477288246155
C0221061,OPTIC ATROPHY-ATAXIA SYNDROME,C0028968,OLIVOPONTOCEREBELLAR DEGENERATION,0.5496966242790222
C0221065,"SPINAL CORD, SUBACUTE COMBINED DEGENERATION",C0238309,"NEUROPATHY, ISCHEMIC",0.6415395736694336
C0221065,"SPINAL CORD, SUBACUTE COMBINED DEGENERATION",C0349464,KORSAKOFF'S PSYCHOSIS,0.572454571723938
C0221065,"SPINAL CORD, SUBACUTE COMBINED DEGENERATION",C0085677,"NEUROPATHY, ALCOHOLIC",0.5483358502388
C0221065,"SPINAL CORD, SUBACUTE COMBINED DEGENERATION",C0042842,VITAMIN A DEFICIENCY,0.5231791734695435
C0221069,ANTERIOR SPINAL ARTERY SYNDROME,C0242644,BROWN-SEQUARD SYNDROME,0.5494246482849121
C0221069,ANTERIOR SPINAL ARTERY SYNDROME,C0043019,LATERAL MEDULLARY SYNDROME,0.5313977003097534
C0221069,ANTERIOR SPINAL ARTERY SYNDROME,C0026975,MYELITIS,0.5194696187973022
C0221069,ANTERIOR SPINAL ARTERY SYNDROME,C0003851,ARTERIOSCLEROSIS OBLITERANS,0.4909249544143677
C0221069,ANTERIOR SPINAL ARTERY SYNDROME,C0039263,"ARTERITIS, TAKAYASU",0.4844737648963928
C0221069,ANTERIOR SPINAL ARTERY SYNDROME,C0238015,AUTONOMIC DYSREFLEXIA,0.4809555411338806
C0221084,MYCOBACTERIUM MARINUM,C0037753,SPARGANOSIS,0.5158361196517944
C0221084,MYCOBACTERIUM MARINUM,C0025229,MELIOIDOSIS,0.49078407883644104
C0221084,MYCOBACTERIUM MARINUM,C0017105,"GANGRENE, GAS",0.4883071482181549
C0221084,MYCOBACTERIUM MARINUM,C0024449,MYCETOMA,0.4824143052101135
C0221084,MYCOBACTERIUM MARINUM,C0014752,ERYTHRASMA,0.4700150191783905
C0221084,MYCOBACTERIUM MARINUM,C0008582,CHROMOMYCOSIS,0.46928998827934265
C0221085,TAENIA SAGINATA,C0013502,ECHINOCOCCOSIS,0.5312767028808594
C0221085,TAENIA SAGINATA,C0019911,HOOKWORM DISEASE,0.5229406356811523
C0221085,TAENIA SAGINATA,C0018889,HELMINTHIASIS,0.4864640235900879
C0221085,TAENIA SAGINATA,C0040948,TRICHOSTRONGYLIASIS,0.48603278398513794
C0221085,TAENIA SAGINATA,C0012561,DIPHYLLOBOTHRIASIS,0.4838626980781555
C0221182,CHORDEE,C0392531,"HYDATID OF MORGAGNI, TORSION",0.4668465256690979
C0221182,CHORDEE,C0030848,PEYRONIE DISEASE,0.43775397539138794
C0221182,CHORDEE,C0238348,"PENIS, CARCINOMA, EPIDERMOID",0.4354705512523651
C0221182,CHORDEE,C0017612,"GLAUCOMA, OPEN ANGLE",0.4156806766986847
C0221210,"INTESTINE, MALROTATION",C0520459,"ENTEROCOLITIS, NECROTIZING",0.6154984831809998
C0221210,"INTESTINE, MALROTATION",C0221214,VASCULAR RING,0.5844793915748596
C0221210,"INTESTINE, MALROTATION",C0008340,"CHOLEDOCHUS, CYST",0.5712125301361084
C0221214,VASCULAR RING,C0152101,HYPOPLASTIC LEFT HEART,0.6013643741607666
C0221214,VASCULAR RING,C0175707,SPLENIC AGENESIS SYNDROME,0.594792902469635
C0221214,VASCULAR RING,C0041207,"TRUNCUS ARTERIOSUS, PERSISTENT",0.5807992219924927
C0221214,VASCULAR RING,C0238397,"PULMONARY ARTERY, STENOSIS",0.5704082250595093
C0221215,COMMON ATRIOVENTRICULAR CANAL,C0039685,TETRALOGY OF FALLOT,0.6650784015655518
C0221215,COMMON ATRIOVENTRICULAR CANAL,C0013481,"TRICUSPID VALVE, EBSTEIN ANOMALY",0.6563733220100403
C0221215,COMMON ATRIOVENTRICULAR CANAL,C0040761,"TRANSPOSITION, GREAT VESSELS, COMPLETE",0.6380190253257751
C0221215,COMMON ATRIOVENTRICULAR CANAL,C0152101,HYPOPLASTIC LEFT HEART,0.6099956631660461
C0221238,"GLOMERULONEPHRITIS, MESANGIAL PROLIFERATIVE",C0152451,"GLOMERULONEPHRITIS, CHRONIC",0.6200056076049805
C0221238,"GLOMERULONEPHRITIS, MESANGIAL PROLIFERATIVE",C0221239,"GLOMERULONEPHRITIS, RAPIDLY PROGRESSIVE",0.5338557362556458
C0221238,"GLOMERULONEPHRITIS, MESANGIAL PROLIFERATIVE",C0017665,"GLOMERULONEPHRITIS, MEMBRANOUS",0.4779163599014282
C0221238,"GLOMERULONEPHRITIS, MESANGIAL PROLIFERATIVE",C0238143,"GLOMERULONEPHRITIS, FOCAL PROLIFERATIVE",0.4746339023113251
C0221239,"GLOMERULONEPHRITIS, RAPIDLY PROGRESSIVE",C0403529,GOODPASTURE SYNDROME,0.6681132316589355
C0221242,"DRUG ERUPTIONS, FIXED",C0014743,ERYTHEMA NODOSUM,0.5663801431655884
C0221242,"DRUG ERUPTIONS, FIXED",C0032026,PITYRIASIS ROSEA,0.5512868762016296
C0221242,"DRUG ERUPTIONS, FIXED",C0038325,STEVENS-JOHNSON SYNDROME,0.528980016708374
C0221242,"DRUG ERUPTIONS, FIXED",C0263591,DRUG-INDUCED LUPUS,0.527385413646698
C0221242,"DRUG ERUPTIONS, FIXED",C0016632,FOX-FORDYCE DISEASE,0.5263556838035583
C0221259,TRICHIASIS,C0333577,CHOLESTEROSIS,0.5114654302597046
C0221259,TRICHIASIS,C0206368,EXFOLIATION SYNDROME,0.48625996708869934
C0221271,ELASTOSIS PERFORANS SERPIGINOSA,C0085656,"DERMATITIS, NUMMULAR",0.5814436078071594
C0221271,ELASTOSIS PERFORANS SERPIGINOSA,C0011606,"DERMATITIS, EXFOLIATIVE, GENERALIZED",0.5809698104858398
C0221271,ELASTOSIS PERFORANS SERPIGINOSA,C0032026,PITYRIASIS ROSEA,0.5800986289978027
C0221271,ELASTOSIS PERFORANS SERPIGINOSA,C0027822,NEURODERMATITIS,0.5787339806556702
C0221273,"POLYPS, JUVENILE",C3146245,ADENOMATOUS STOMACH POLYP,0.7102325558662415
C0221273,"POLYPS, JUVENILE",C0850572,"COLON, ADENOMATOUS POLYP",0.6340804100036621
C0221273,"POLYPS, JUVENILE",C0149862,"COLON, ADENOMA, VILLOUS",0.5421521067619324
C0221287,HEPATOCHOLANGIOCARCINOMA,C2239176,HEPATOCARCINOMA,0.7364075779914856
C0221287,HEPATOCHOLANGIOCARCINOMA,C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",0.6435092091560364
C0221287,HEPATOCHOLANGIOCARCINOMA,C0262401,AMPULLA VATER CARCINOMA,0.60765540599823
C0221287,HEPATOCHOLANGIOCARCINOMA,C0566602,"CHOLANGITIS, PRIMARY SCLEROSING",0.5989069938659668
C0221287,HEPATOCHOLANGIOCARCINOMA,C0494165,"LIVER CANCER, METASTATIC",0.5985403060913086
C0221290,"FIBROMA, CHONDROMYXOID",C0410005,"FASCIITIS, NODULAR",0.6402860879898071
C0221290,"FIBROMA, CHONDROMYXOID",C0029463,OSTEOGENIC SARCOMA,0.6154280304908752
C0221347,ACROCYANOSIS,C1510431,SUPERFICIAL THROMBOPHLEBITIS,0.5782757997512817
C0221347,ACROCYANOSIS,C0020241,HYDROA VACCINIFORME,0.4937843680381775
C0221347,ACROCYANOSIS,C0032633,DYSHIDROSIS,0.48682838678359985
C0221353,"KIDNEY, HORSESHOE",C0238207,"KIDNEY, ECTOPIC",0.6905327439308167
C0221353,"KIDNEY, HORSESHOE",C0238210,"KIDNEY, MALROTATION",0.6599208116531372
C0221353,"KIDNEY, HORSESHOE",C0009714,CONGENITAL HEPATIC FIBROSIS,0.599519670009613
C0221353,"KIDNEY, HORSESHOE",C0040761,"TRANSPOSITION, GREAT VESSELS, COMPLETE",0.5595867037773132
C0221353,"KIDNEY, HORSESHOE",C0266174,"DUODENUM, ATRESIA",0.5557153820991516
C0221353,"KIDNEY, HORSESHOE",C0238026,"BLADDER, REDUPLICATION",0.5407981872558594
C0221353,"KIDNEY, HORSESHOE",C0149955,"PANCREAS, ANNULAR",0.534537136554718
C0221757,ALPHA-1 ANTITRYPSIN DEFICIENCY,C0004135,"ATAXIA, TELANGIECTASIA",0.5126175284385681
C0221757,ALPHA-1 ANTITRYPSIN DEFICIENCY,C0009714,CONGENITAL HEPATIC FIBROSIS,0.5024615526199341
C0221757,ALPHA-1 ANTITRYPSIN DEFICIENCY,C0023195,LECITHIN CHOLESTEROL ACYLTRANSFERASE DEFICIENCY,0.5012224316596985
C0221757,ALPHA-1 ANTITRYPSIN DEFICIENCY,C1567741,"NEPHRITIS WITH NERVE DEAFNESS, HEREDITARY",0.5010548233985901
C0221757,ALPHA-1 ANTITRYPSIN DEFICIENCY,C0034067,"EMPHYSEMA, PULMONARY",0.49305662512779236
C0221757,ALPHA-1 ANTITRYPSIN DEFICIENCY,C0033847,PSEUDOXANTHOMA ELASTICUM,0.4868815839290619
C0221759,BRACHIAL NEURITIS,C0016053,Fibrositis,0.5903197526931763
C0221759,BRACHIAL NEURITIS,C0032533,POLYMYALGIA RHEUMATICA,0.5671277642250061
C0221759,BRACHIAL NEURITIS,C0264005,"FASCIITIS, EOSINOPHILIC",0.5498577952384949
C0235754,"BLADDER, PAPILLOMA",C0022681,MEDULLARY SPONGE KIDNEY,0.5658090114593506
C0235754,"BLADDER, PAPILLOMA",C0238034,"BREAST, PAPILLOMA, INTRADUCTAL",0.5657327771186829
C0235754,"BLADDER, PAPILLOMA",C0238208,"KIDNEY, FIBROSARCOMA",0.5459654331207275
C0235754,"BLADDER, PAPILLOMA",C0268877,"URETHRAL GLAND, CYST",0.5453881025314331
C0235754,"BLADDER, PAPILLOMA",C0238207,"KIDNEY, ECTOPIC",0.5435465574264526
C0235782,"GALLBLADDER, CARCINOMA",C0701818,CHOLEDOCHOLITHIASIS,0.6835825443267822
C0235782,"GALLBLADDER, CARCINOMA",C0262401,AMPULLA VATER CARCINOMA,0.5698062181472778
C0235782,"GALLBLADDER, CARCINOMA",C0221287,HEPATOCHOLANGIOCARCINOMA,0.5650327205657959
C0235782,"GALLBLADDER, CARCINOMA",C0566602,"CHOLANGITIS, PRIMARY SCLEROSING",0.5560048222541809
C0235833,"HERNIA, DIAPHRAGMATIC, CONGENITAL",C0031190,"FETAL CIRCULATION, PERSISTENT",0.5913717746734619
C0235833,"HERNIA, DIAPHRAGMATIC, CONGENITAL",C0238207,"KIDNEY, ECTOPIC",0.5779337286949158
C0235833,"HERNIA, DIAPHRAGMATIC, CONGENITAL",C0266295,"KIDNEY, HYPOPLASIA",0.5668210387229919
C0235833,"HERNIA, DIAPHRAGMATIC, CONGENITAL",C0266174,"DUODENUM, ATRESIA",0.548650860786438
C0235950,ZINC DEFICIENCY,C0020630,HYPOPHOSPHATASIA,0.5734288096427917
C0235950,ZINC DEFICIENCY,C0020501,PRIMARY HYPEROXALURIA,0.5511618852615356
C0235950,ZINC DEFICIENCY,C0019202,WILSON DISEASE,0.508619487285614
C0235950,ZINC DEFICIENCY,C0019880,HOMOCYSTINURIA,0.5069459676742554
C0235950,ZINC DEFICIENCY,C0221032,"LIPODYSTROPHY, GENERALIZED",0.487716406583786
C0235950,ZINC DEFICIENCY,C0027126,MYOTONIA ATROPHICA,0.4856860339641571
C0236642,PICK DISEASE,C0028968,OLIVOPONTOCEREBELLAR DEGENERATION,0.6106258034706116
C0236642,PICK DISEASE,C0206307,"BRAIN, FAMILIAL SPONGY DEGENERATION",0.5703197121620178
C0236642,PICK DISEASE,C0238265,MARCHIAFAVA-BIGNAMI SYNDROME,0.5174403190612793
C0237962,"ABSCESS, RETROPERITONEAL",C0238212,"KIDNEY, PERINEPHRIC ABSCESS",0.7046675682067871
C0237962,"ABSCESS, RETROPERITONEAL",C0272412,"SPLEEN, ABSCESS",0.6631368398666382
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C3887645,JOB SYNDROME,0.38810470700263977
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C0043194,WISKOTT-ALDRICH SYNDROME,0.3189077377319336
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C0221026,"AGAMMAGLOBULINEMIA, X-LINKED INFANTILE",0.30186522006988525
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C1535939,"PNEUMONIA, PNEUMOCYSTIS CARINII",0.29616186022758484
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C0010823,CYTOMEGALIC INCLUSION DISEASE,0.2902514338493347
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C0009447,COMMON VARIABLE IMMUNODEFICIENCY,0.2891344130039215
C0237967,ACQUIRED IMMUNODEFICIENCY SYNDROME IN CHILDREN,C0032371,POLIOMYELITIS,0.2750227451324463
C0238003,"APPENDIX, ADENOCARCINOMA",C0699790,"COLON, CARCINOMA",0.6339687705039978
C0238003,"APPENDIX, ADENOCARCINOMA",C0699791,"STOMACH, CARCINOMA",0.5890708565711975
C0238003,"APPENDIX, ADENOCARCINOMA",C0030186,"PAGET DISEASE, EXTRAMAMMARY",0.5591564178466797
C0238003,"APPENDIX, ADENOCARCINOMA",C0149978,"RECTUM, ADENOCARCINOMA",0.5570755004882812
C0238003,"APPENDIX, ADENOCARCINOMA",C0238196,"INTESTINE, SMALL, CARCINOMA",0.5333198308944702
C0238003,"APPENDIX, ADENOCARCINOMA",C0149862,"COLON, ADENOMA, VILLOUS",0.5218543410301208
C0238015,AUTONOMIC DYSREFLEXIA,C0242644,BROWN-SEQUARD SYNDROME,0.6243386268615723
C0238015,AUTONOMIC DYSREFLEXIA,C0032372,"POLIOMYELITIS, PARALYTIC, BULBAR",0.5474284291267395
C0238015,AUTONOMIC DYSREFLEXIA,C0019937,HORNER SYNDROME,0.5181163549423218
C0238015,AUTONOMIC DYSREFLEXIA,C0238309,"NEUROPATHY, ISCHEMIC",0.5082429647445679
C0238016,"BARTHOLIN GLAND, ADENOCARCINOMA",C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",0.5682857632637024
C0238016,"BARTHOLIN GLAND, ADENOCARCINOMA",C0238337,"PANCREAS, CYSTADENOCARCINOMA",0.5576829314231873
C0238016,"BARTHOLIN GLAND, ADENOCARCINOMA",C0948216,"OVARY, ADENOCARCINOMA",0.5393983721733093
C0238016,"BARTHOLIN GLAND, ADENOCARCINOMA",C0030186,"PAGET DISEASE, EXTRAMAMMARY",0.5264086723327637
C0238016,"BARTHOLIN GLAND, ADENOCARCINOMA",C0238517,"VAGINA, ADENOCARCINOMA, CLEAR CELL",0.5217111110687256
C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",C0494165,"LIVER CANCER, METASTATIC",0.6953034996986389
C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",C0238196,"INTESTINE, SMALL, CARCINOMA",0.6853225827217102
C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",C0008340,"CHOLEDOCHUS, CYST",0.6221107244491577
C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",C0238065,"CIRRHOSIS, SECONDARY BILIARY",0.6216680407524109
C0238019,"BILE DUCT, EXTRAHEPATIC, CARCINOMA",C0701818,CHOLEDOCHOLITHIASIS,0.6203113198280334
C0238026,"BLADDER, REDUPLICATION",C0238506,"URETHRAL, POSTERIOR VALVES",0.6483286023139954
C0238026,"BLADDER, REDUPLICATION",C0700101,"URETHRA, CARCINOMA",0.6053834557533264
C0238026,"BLADDER, REDUPLICATION",C0238495,"URETER, RETROCAVAL",0.6012232303619385
C0238026,"BLADDER, REDUPLICATION",C0041915,"URACHUS, CYST",0.5559680461883545
C0238026,"BLADDER, REDUPLICATION",C0268877,"URETHRAL GLAND, CYST",0.5543582439422607
C0238027,"BOTULISM, INFANTILE",C0041318,"MENINGITIS, TUBERCULOUS",0.5331656336784363
C0238027,"BOTULISM, INFANTILE",C0025229,MELIOIDOSIS,0.5255171060562134
C0238027,"BOTULISM, INFANTILE",C0036330,SCHISTOSOMIASIS MANSONI,0.5236005783081055
C0238029,"BRAIN, EPENDYMOMA",C0238432,"SPINAL CORD, EPENDYMOMA",0.5563094019889832
C0238029,"BRAIN, EPENDYMOMA",C3695127,"BRAIN, ASTROCYTOMA",0.55063396692276
C0238029,"BRAIN, EPENDYMOMA",C0205770,"CHOROID PLEXUS, PAPILLOMA",0.5054938793182373
C0238029,"BRAIN, EPENDYMOMA",C0346168,"OVARY, BENIGN SURFACE EPITHELIAL TUMOR",0.504834771156311
C0238029,"BRAIN, EPENDYMOMA",C0025149,"BRAIN, MEDULLOBLASTOMA",0.48569536209106445
C0238029,"BRAIN, EPENDYMOMA",C5442141,"EPIDIDYMIS, CYST",0.4815373122692108
C0238029,"BRAIN, EPENDYMOMA",C0238003,"APPENDIX, ADENOCARCINOMA",0.46819746494293213
C0238031,"BREAST, CYSTOSARCOMA PHYLLODES",C0678222,"BREAST, CARCINOMA",0.6426906585693359
C0238031,"BREAST, CYSTOSARCOMA PHYLLODES",C0410005,"FASCIITIS, NODULAR",0.6202625036239624
C0238031,"BREAST, CYSTOSARCOMA PHYLLODES",C0238034,"BREAST, PAPILLOMA, INTRADUCTAL",0.6086946129798889
C0238031,"BREAST, CYSTOSARCOMA PHYLLODES",C5234884,"OVARY, BRENNER TUMOR",0.6058030128479004
C0238031,"BREAST, CYSTOSARCOMA PHYLLODES",C0238033,"BREAST, MALE, CARCINOMA",0.5999330878257751
C0238032,"BREAST, HAMARTOMA",C0238034,"BREAST, PAPILLOMA, INTRADUCTAL",0.6969595551490784
C0238032,"BREAST, HAMARTOMA",C0151468,THYROID ADENOMA,0.583391010761261
C0238032,"BREAST, HAMARTOMA",C0238031,"BREAST, CYSTOSARCOMA PHYLLODES",0.549168050289154
C0238032,"BREAST, HAMARTOMA",C0238197,"INTESTINE, SMALL, LEIOMYOMA",0.5488857626914978
C0238033,"BREAST, MALE, CARCINOMA",C0678222,"BREAST, CARCINOMA",0.6129841804504395
C0238033,"BREAST, MALE, CARCINOMA",C0178421,"BREAST, FIBROADENOMA",0.5278913974761963
C0238033,"BREAST, MALE, CARCINOMA",C0278996,"HEAD AND NECK CANCER, UNKNOWN SITE",0.509702742099762
C0238033,"BREAST, MALE, CARCINOMA",C0238032,"BREAST, HAMARTOMA",0.47939857840538025
C0238034,"BREAST, PAPILLOMA, INTRADUCTAL",C0151468,THYROID ADENOMA,0.6052306890487671
C0238034,"BREAST, PAPILLOMA, INTRADUCTAL",C0238197,"INTESTINE, SMALL, LEIOMYOMA",0.6037768125534058
C0238034,"BREAST, PAPILLOMA, INTRADUCTAL",C0410005,"FASCIITIS, NODULAR",0.6021446585655212
C0238036,BRONCHOCENTRIC GRANULOMATOSIS,C0008728,Churg-Strauss syndrome,0.5776718258857727
C0238036,BRONCHOCENTRIC GRANULOMATOSIS,C0267094,"FISTULA, BRONCHOESOPHAGEAL",0.5361937880516052
C0238036,BRONCHOCENTRIC GRANULOMATOSIS,C0014461,EOSINOPHILIC GRANULOMA,0.5355736017227173
C0238036,BRONCHOCENTRIC GRANULOMATOSIS,C0034050,"LUNG, ALVEOLAR PROTEINOSIS",0.5292442440986633
C0238036,BRONCHOCENTRIC GRANULOMATOSIS,C0004096,"ASTHMA, BRONCHIAL",0.5284724831581116
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C0243002,"TRICUSPID VALVE, ATRESIA",0.5091516971588135
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C1096654,HEART FIBROMA,0.501718282699585
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C0345138,"PERICARDIUM, DEFECT",0.49292540550231934
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C0553980,"FIBROSIS, ENDOMYOCARDIAL",0.4738832712173462
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C0346609,PERICARDIAL CANCER,0.4580307602882385
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C0031048,"PERICARDITIS, CONSTRICTIVE",0.4551030099391937
C0238044,"CARDIOMYOPATHY, CONCENTRIC HYPERTROPHIC",C0238210,"KIDNEY, MALROTATION",0.4533856213092804
C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,C0238454,"THROMBOSIS, CAVERNOUS SINUS",0.6410178542137146
C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,C0338575,"THROMBOSIS, SUPERIOR SAGITTAL SINUS",0.5159262418746948
C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,C0270639,"THROMBOSIS, LATERAL SINUS",0.49824434518814087
C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,C0038505,STURGE-WEBER DISEASE,0.4901276230812073
C0238051,CEREBRAL VASCULITIS,C3178801,LACUNAR STROKE,0.5483677983283997
